TRANSACTION_DATE,TRANSACTION__HOUR,TRANSACTION__ID,CUSTOMER_ID,BRANCH,PROD_CODE,UNITS,AMOUNT
20070114,16,9.94104E+14,CUST0000978967,STORE02408,PRD0901348,1,2.06
20071119,16,9.94109E+14,CUST0000978967,STORE02408,PRD0903212,1,3.69
20070415,11,9.94105E+14,CUST0000978967,STORE02408,PRD0901952,1,3.11
20070508,16,9.94106E+14,CUST0000978967,STORE02408,PRD0901328,1,1.62
20070508,16,9.94106E+14,CUST0000978967,STORE02408,PRD0903212,3,11.07
20070828,21,9.94107E+14,CUST0000978967,STORE02408,PRD0901952,1,3.11
20070406,14,9.94105E+14,CUST0000978967,STORE02408,PRD0903212,3,11.07
20070618,12,9.94106E+14,CUST0000978967,STORE02408,PRD0903212,1,3.69
20070729,18,9.94107E+14,CUST0000978967,STORE02408,PRD0903931,3,8.34
20070105,17,9.94104E+14,CUST0000978967,STORE02408,PRD0901952,1,3.11
20070809,11,9.94107E+14,CUST0000978967,STORE02408,PRD0903931,3,8.34
20070320,12,9.94105E+14,CUST0000978967,STORE02408,PRD0901291,1,2.85
20070419,13,9.94105E+14,CUST0000978967,STORE02408,PRD0901615,1,3.1
20070926,12,9.94108E+14,CUST0000978967,STORE02408,PRD0903768,1,0.72
20070320,12,9.94105E+14,CUST0000978967,STORE02408,PRD0904876,1,0.87
20070508,16,9.94106E+14,CUST0000978967,STORE02408,PRD0904876,1,0.87
20070227,13,9.94105E+14,CUST0000978967,STORE02408,PRD0902234,1,2.61
20070419,13,9.94105E+14,CUST0000978967,STORE02408,PRD0904642,1,5.01
20070424,16,9.94106E+14,CUST0000978967,STORE02408,PRD0904282,1,4
20070211,10,9.94104E+14,CUST0000978967,STORE02408,PRD0901615,1,3.1
20070419,13,9.94105E+14,CUST0000978967,STORE02408,PRD0904876,1,0.87
20070114,16,9.94104E+14,CUST0000978967,STORE02408,PRD0901615,1,3.1
20070809,11,9.94107E+14,CUST0000978967,STORE02408,PRD0904738,1,2.4
20071116,14,9.94108E+14,CUST0000978967,STORE02408,PRD0902099,1,1.51
20070217,16,9.94105E+14,CUST0000978967,STORE02408,PRD0901615,1,3.1
20071025,15,9.94108E+14,CUST0000978967,STORE02408,PRD0901013,1,1.4
20070903,18,9.94107E+14,CUST0000978967,STORE02408,PRD0904282,1,4
20070515,15,9.94106E+14,CUST0000978967,STORE02408,PRD0903223,1,1.94
20070618,12,9.94106E+14,CUST0000978967,STORE02408,PRD0904876,1,0.87
20070424,16,9.94106E+14,CUST0000978967,STORE02408,PRD0901680,1,2.69
20070712,17,9.94107E+14,CUST0000978967,STORE02408,PRD0903866,1,2.27
20070515,15,9.94106E+14,CUST0000978967,STORE02408,PRD0900045,1,2.66
20070515,15,9.94106E+14,CUST0000978967,STORE02408,PRD0902234,1,2.61
20070630,18,9.94106E+14,CUST0000978967,STORE02408,PRD0902587,3,4.74
20070729,18,9.94107E+14,CUST0000978967,STORE02408,PRD0901680,1,2.69
20070819,14,9.94107E+14,CUST0000978967,STORE02408,PRD0902234,1,2.61
20070320,12,9.94105E+14,CUST0000978967,STORE02408,PRD0904282,1,4
20070105,17,9.94104E+14,CUST0000978967,STORE02408,PRD0901615,1,3.1
20071107,13,9.94108E+14,CUST0000978967,STORE02408,PRD0903768,1,0.72
20070406,14,9.94105E+14,CUST0000978967,STORE02408,PRD0901615,1,3.1
20071116,14,9.94108E+14,CUST0000978967,STORE02408,PRD0900776,1,1.9
20070729,18,9.94107E+14,CUST0000978967,STORE02408,PRD0904282,1,4
20070712,17,9.94107E+14,CUST0000978967,STORE02408,PRD0904282,1,4
20070124,15,9.94104E+14,CUST0000978967,STORE02408,PRD0902357,1,2.23
20070217,16,9.94105E+14,CUST0000978967,STORE02408,PRD0900338,1,2.5
20070712,17,9.94107E+14,CUST0000978967,STORE02408,PRD0903377,3,11.31
20070926,12,9.94108E+14,CUST0000978967,STORE02408,PRD0903377,3,11.31
20070828,21,9.94107E+14,CUST0000978967,STORE02408,PRD0904670,1,5.66
20070821,15,9.94107E+14,CUST0000978967,STORE02408,PRD0903377,3,11.31
20070124,15,9.94104E+14,CUST0000978967,STORE02408,PRD0901945,1,1.22
20070120,18,9.94104E+14,CUST0000978967,STORE02408,PRD0900582,1,1.8
20070828,21,9.94107E+14,CUST0000978967,STORE02408,PRD0901062,1,2.86
20070828,21,9.94107E+14,CUST0000978967,STORE02408,PRD0902407,1,3.43
20070801,18,9.94107E+14,CUST0000978967,STORE02408,PRD0901062,1,2.86
20070630,18,9.94106E+14,CUST0000978967,STORE02408,PRD0900757,3,2.85
20070320,12,9.94105E+14,CUST0000978967,STORE02408,PRD0902407,3,10.29
20071020,15,9.94108E+14,CUST0000978967,STORE02408,PRD0902207,3,4.74
20071223,16,9.94109E+14,CUST0000978967,STORE02408,PRD0902207,4,6.32
20071029,19,9.94108E+14,CUST0000978967,STORE02408,PRD0902207,4,6.32
20070903,18,9.94107E+14,CUST0000978967,STORE02408,PRD0903937,3,7.77
20070809,11,9.94107E+14,CUST0000978967,STORE02408,PRD0902981,3,10.02
20071119,16,9.94109E+14,CUST0000978967,STORE02408,PRD0902207,3,4.74
20070217,16,9.94105E+14,CUST0000978967,STORE02408,PRD0904080,1,0.46
20070105,17,9.94104E+14,CUST0000978967,STORE02408,PRD0904114,1,2.25
20070124,15,9.94104E+14,CUST0000978967,STORE02408,PRD0902400,1,1.17
20070124,15,9.94104E+14,CUST0000978967,STORE02408,PRD0904468,1,1.36
20070217,16,9.94105E+14,CUST0000978967,STORE02408,PRD0900087,1,0.57
20071025,15,9.94108E+14,CUST0000978967,STORE02408,PRD0904288,1,1.06
20070801,18,9.94107E+14,CUST0000978967,STORE02408,PRD0900363,1,0.72
20070419,13,9.94105E+14,CUST0000978967,STORE02408,PRD0903170,1,0.47
20071025,15,9.94108E+14,CUST0000978967,STORE02408,PRD0901256,1,2.26
20070712,17,9.94107E+14,CUST0000978967,STORE02408,PRD0901256,1,2.26
20070618,12,9.94106E+14,CUST0000978967,STORE02408,PRD0901256,1,2.26
20070211,10,9.94104E+14,CUST0000978967,STORE02408,PRD0900577,3,6.66
20070801,18,9.94107E+14,CUST0000978967,STORE02408,PRD0901256,1,2.26
20070217,16,9.94105E+14,CUST0000978967,STORE02408,PRD0900577,1,2.22
20070424,16,9.94106E+14,CUST0000978967,STORE02408,PRD0901256,1,2.26
20070703,21,9.94107E+14,CUST0000978967,STORE02408,PRD0901256,1,2.26
20070926,12,9.94108E+14,CUST0000978967,STORE02408,PRD0901256,1,2.26
20071020,15,9.94108E+14,CUST0000978967,STORE02408,PRD0901256,1,2.26
20070821,15,9.94107E+14,CUST0000978967,STORE02408,PRD0901256,1,2.26
20070828,21,9.94107E+14,CUST0000978967,STORE02408,PRD0901256,3,6.78
20070105,17,9.94104E+14,CUST0000978967,STORE02408,PRD0901504,3,17.43
20070419,13,9.94105E+14,CUST0000978967,STORE02408,PRD0902762,3,12.78
20071020,15,9.94108E+14,CUST0000978967,STORE02408,PRD0901504,4,23.24
20070508,16,9.94106E+14,CUST0000978967,STORE02408,PRD0902762,6,25.56
20070618,12,9.94106E+14,CUST0000978967,STORE02408,PRD0901504,3,17.43
20070415,11,9.94105E+14,CUST0000978967,STORE02408,PRD0902762,3,12.78
20070712,17,9.94107E+14,CUST0000978967,STORE02408,PRD0901504,3,17.43
20071029,19,9.94108E+14,CUST0000978967,STORE02408,PRD0903115,3,1.53
20070406,14,9.94105E+14,CUST0000978967,STORE02408,PRD0903115,3,1.53
20070618,12,9.94106E+14,CUST0000978967,STORE02408,PRD0902681,1,1.07
20071223,16,9.94109E+14,CUST0000978967,STORE02408,PRD0901885,4,1.12
20070525,17,9.94106E+14,CUST0000978967,STORE02408,PRD0900359,1,0.94
20070729,18,9.94107E+14,CUST0000978967,STORE02408,PRD0900359,1,0.94
20071107,13,9.94108E+14,CUST0000978967,STORE02408,PRD0903115,1,0.51
20070320,12,9.94105E+14,CUST0000978967,STORE02408,PRD0904548,1,1.08
20070419,13,9.94105E+14,CUST0000978967,STORE02408,PRD0903115,3,1.53
20070618,12,9.94106E+14,CUST0000978967,STORE02408,PRD0903115,3,1.53
20070525,17,9.94106E+14,CUST0000978967,STORE02408,PRD0903115,1,0.51
20071223,16,9.94109E+14,CUST0000978967,STORE02408,PRD0903115,3,1.53
20070819,14,9.94107E+14,CUST0000978967,STORE02408,PRD0900359,1,0.94
20071127,13,9.94109E+14,CUST0000978967,STORE02408,PRD0903115,1,0.51
20070211,10,9.94104E+14,CUST0000978967,STORE02408,PRD0903115,1,0.51
20070618,12,9.94106E+14,CUST0000978967,STORE02408,PRD0903572,1,0.77
20070630,18,9.94106E+14,CUST0000978967,STORE02408,PRD0903115,1,0.51
20070530,17,9.94106E+14,CUST0000978967,STORE02408,PRD0903115,3,1.53
20070729,18,9.94107E+14,CUST0000978967,STORE02408,PRD0903115,3,1.53
20070819,14,9.94107E+14,CUST0000978967,STORE02408,PRD0903115,3,1.53
20071020,15,9.94108E+14,CUST0000978967,STORE02408,PRD0903115,3,1.53
20070926,12,9.94108E+14,CUST0000978967,STORE02408,PRD0900675,1,0.82
20070712,17,9.94107E+14,CUST0000978967,STORE02408,PRD0903115,3,1.53
20071025,15,9.94108E+14,CUST0000978967,STORE02408,PRD0903115,3,1.53
20070508,16,9.94106E+14,CUST0000978967,STORE02408,PRD0903115,3,1.53
20070227,13,9.94105E+14,CUST0000978967,STORE02408,PRD0903115,3,1.53
20070828,21,9.94107E+14,CUST0000978967,STORE02408,PRD0903115,3,1.53
20071029,19,9.94108E+14,CUST0000978967,STORE02408,PRD0900359,3,2.82
20071223,16,9.94109E+14,CUST0000978967,STORE02408,PRD0902292,1,1.4
20070809,11,9.94107E+14,CUST0000978967,STORE02408,PRD0903115,3,1.53
20070828,21,9.94107E+14,CUST0000978967,STORE02408,PRD0900359,1,0.94
20070926,12,9.94108E+14,CUST0000978967,STORE02408,PRD0903115,1,0.51
20071204,15,9.94109E+14,CUST0000978967,STORE02408,PRD0903460,1,0.7
20070703,21,9.94107E+14,CUST0000978967,STORE02408,PRD0903460,1,0.7
20070406,14,9.94105E+14,CUST0000978967,STORE02408,PRD0904089,1,1.27
20070926,12,9.94108E+14,CUST0000978967,STORE02408,PRD0903460,1,0.7
20070424,16,9.94106E+14,CUST0000978967,STORE02408,PRD0904089,1,1.27
20070515,15,9.94106E+14,CUST0000978967,STORE02408,PRD0903460,1,0.7
20070406,14,9.94105E+14,CUST0000978967,STORE02408,PRD0903460,1,0.7
20071020,15,9.94108E+14,CUST0000978967,STORE02408,PRD0903460,1,0.7
20071127,13,9.94109E+14,CUST0000978967,STORE02408,PRD0902723,1,1.49
20070124,15,9.94104E+14,CUST0000978967,STORE02408,PRD0904089,1,1.27
20070227,13,9.94105E+14,CUST0000978967,STORE02408,PRD0903460,1,0.7
20070801,18,9.94107E+14,CUST0000978967,STORE02408,PRD0904089,3,3.81
20070508,16,9.94106E+14,CUST0000978967,STORE02408,PRD0903460,1,0.7
20070424,16,9.94106E+14,CUST0000978967,STORE02408,PRD0903460,1,0.7
20070828,21,9.94107E+14,CUST0000978967,STORE02408,PRD0904089,1,1.27
20070903,18,9.94107E+14,CUST0000978967,STORE02408,PRD0903460,1,0.7
20071020,15,9.94108E+14,CUST0000978967,STORE02408,PRD0904089,1,1.27
20070618,12,9.94106E+14,CUST0000978967,STORE02408,PRD0904089,1,1.27
20070828,21,9.94107E+14,CUST0000978967,STORE02408,PRD0902723,1,1.49
20071020,15,9.94108E+14,CUST0000978967,STORE02408,PRD0902723,1,1.49
20071107,13,9.94108E+14,CUST0000978967,STORE02408,PRD0903460,1,0.7
20071127,13,9.94109E+14,CUST0000978967,STORE02408,PRD0904089,1,1.27
20070320,12,9.94105E+14,CUST0000978967,STORE02408,PRD0904089,1,1.27
20071119,16,9.94109E+14,CUST0000978967,STORE02408,PRD0904089,1,1.27
20071020,15,9.94108E+14,CUST0000978967,STORE02408,PRD0902671,1,1.55
20070124,15,9.94104E+14,CUST0000978967,STORE02408,PRD0900310,1,1.07
20070424,16,9.94106E+14,CUST0000978967,STORE02408,PRD0900734,1,1.6
20070512,12,9.94106E+14,CUST0000978967,STORE01980,PRD0902049,1,0.25
20071127,13,9.94109E+14,CUST0000978967,STORE02408,PRD0902228,1,1.02
20070508,16,9.94106E+14,CUST0000978967,STORE02408,PRD0900734,1,1.6
20070415,11,9.94105E+14,CUST0000978967,STORE02408,PRD0900734,1,1.6
20070419,13,9.94105E+14,CUST0000978967,STORE02408,PRD0900734,1,1.6
20070630,18,9.94106E+14,CUST0000978967,STORE02408,PRD0901125,1,4.47
20070124,15,9.94104E+14,CUST0000978967,STORE02408,PRD0902875,1,1.53
20070618,12,9.94106E+14,CUST0000978967,STORE02408,PRD0904911,1,2.2
20070809,11,9.94107E+14,CUST0000978967,STORE02408,PRD0904830,1,2.09
20070926,12,9.94108E+14,CUST0000978967,STORE02408,PRD0902284,1,1.67
20070515,15,9.94106E+14,CUST0000978967,STORE02408,PRD0904167,1,1.05
20071119,16,9.94109E+14,CUST0000978967,STORE02408,PRD0901575,1,4.43
20070211,10,9.94104E+14,CUST0000978967,STORE02408,PRD0904167,1,1.05
20070515,15,9.94106E+14,CUST0000978967,STORE02408,PRD0904911,1,2.2
20071029,19,9.94108E+14,CUST0000978967,STORE02408,PRD0900967,1,0.55
20070124,15,9.94104E+14,CUST0000978967,STORE02408,PRD0900914,1,1.15
20070320,12,9.94105E+14,CUST0000978967,STORE02408,PRD0904911,1,2.2
20070703,21,9.94107E+14,CUST0000978967,STORE02408,PRD0904911,1,2.2
20071107,13,9.94108E+14,CUST0000978967,STORE02408,PRD0904911,1,2.2
20071020,15,9.94108E+14,CUST0000978967,STORE02408,PRD0904830,1,2.09
20070801,18,9.94107E+14,CUST0000978967,STORE02408,PRD0904911,1,2.2
20070419,13,9.94105E+14,CUST0000978967,STORE02408,PRD0904911,1,2.2
20070911,18,9.94108E+14,CUST0000978967,STORE02408,PRD0904911,1,2.2
20070120,18,9.94104E+14,CUST0000978967,STORE02408,PRD0904911,1,2.2
20070124,15,9.94104E+14,CUST0000978967,STORE02408,PRD0901681,1,2.51
20071020,15,9.94108E+14,CUST0000978967,STORE02408,PRD0902316,1,3.13
20070120,18,9.94104E+14,CUST0000978967,STORE02408,PRD0901575,3,13.29
20070424,16,9.94106E+14,CUST0000978967,STORE02408,PRD0902284,1,1.67
20070911,18,9.94108E+14,CUST0000978967,STORE02408,PRD0904357,1,0.35
20070703,21,9.94107E+14,CUST0000978967,STORE02408,PRD0900914,1,1.15
20070911,18,9.94108E+14,CUST0000978967,STORE02408,PRD0903100,3,6.69
20070911,18,9.94108E+14,CUST0000978967,STORE02408,PRD0900597,1,0.64
20070618,12,9.94106E+14,CUST0000978967,STORE02408,PRD0900800,1,0.13
20070809,11,9.94107E+14,CUST0000978967,STORE02408,PRD0903467,1,2.25
20071204,15,9.94109E+14,CUST0000978967,STORE02408,PRD0903678,9,0.09
20070120,18,9.94104E+14,CUST0000978967,STORE02408,PRD0903678,13,0.13
20070903,18,9.94107E+14,CUST0000978967,STORE02408,PRD0903678,11,0.11
20070926,12,9.94108E+14,CUST0000978967,STORE02408,PRD0903678,16,0.16
20070525,17,9.94106E+14,CUST0000978967,STORE02408,PRD0903678,3,0.03
20070703,21,9.94107E+14,CUST0000978967,STORE02408,PRD0903678,9,0.09
20071107,13,9.94108E+14,CUST0000978967,STORE02408,PRD0903678,11,0.11
20071025,15,9.94108E+14,CUST0000978967,STORE02408,PRD0903678,8,0.08
20070419,13,9.94105E+14,CUST0000978967,STORE02408,PRD0903678,13,0.13
20070320,12,9.94105E+14,CUST0000978967,STORE02408,PRD0903678,10,0.1
20070424,16,9.94106E+14,CUST0000978967,STORE02408,PRD0903678,9,0.09
20070530,17,9.94106E+14,CUST0000978967,STORE02408,PRD0903678,6,0.06
20070630,18,9.94106E+14,CUST0000978967,STORE02408,PRD0903678,5,0.05
20070729,18,9.94107E+14,CUST0000978967,STORE02408,PRD0903678,7,0.07
20070828,21,9.94107E+14,CUST0000978967,STORE02408,PRD0902832,1,0.41
20071116,14,9.94108E+14,CUST0000978967,STORE02408,PRD0903678,4,0.04
20070415,11,9.94105E+14,CUST0000978967,STORE02408,PRD0903678,7,0.07
20070608,16,9.94106E+14,CUST0000978967,STORE02408,PRD0903678,1,0.01
20070819,14,9.94107E+14,CUST0000978967,STORE02408,PRD0903678,11,0.11
20070124,15,9.94104E+14,CUST0000978967,STORE02408,PRD0903077,1,0.19
20070211,10,9.94104E+14,CUST0000978967,STORE02408,PRD0903678,10,0.1
20070618,12,9.94106E+14,CUST0000978967,STORE02408,PRD0903678,8,0.08
20070217,16,9.94105E+14,CUST0000978967,STORE02408,PRD0903678,15,0.15
20070105,17,9.94104E+14,CUST0000978967,STORE02408,PRD0903678,11,0.11
20071127,13,9.94109E+14,CUST0000978967,STORE02408,PRD0903678,8,0.08
20070515,15,9.94106E+14,CUST0000978967,STORE02408,PRD0903678,6,0.06
20071119,16,9.94109E+14,CUST0000978967,STORE02408,PRD0903678,10,0.1
20071029,19,9.94108E+14,CUST0000978967,STORE02408,PRD0903678,8,0.08
20070124,15,9.94104E+14,CUST0000978967,STORE02408,PRD0903678,1,0.01
20070801,18,9.94107E+14,CUST0000978967,STORE02408,PRD0903678,1,0.01
20070406,14,9.94105E+14,CUST0000978967,STORE02408,PRD0903678,9,0.09
20070712,17,9.94107E+14,CUST0000978967,STORE02408,PRD0903678,10,0.1
20070809,11,9.94107E+14,CUST0000978967,STORE02408,PRD0903678,8,0.08
20070911,18,9.94108E+14,CUST0000978967,STORE02408,PRD0903678,8,0.08
20070508,16,9.94106E+14,CUST0000978967,STORE02408,PRD0903678,12,0.12
20070227,13,9.94105E+14,CUST0000978967,STORE02408,PRD0903678,9,0.09
20071223,16,9.94109E+14,CUST0000978967,STORE02408,PRD0901271,1,6.82
20070603,11,9.94106E+14,CUST0000980988,STORE02447,PRD0903764,1,0.53
20070507,16,9.94106E+14,CUST0000980988,STORE02447,PRD0903764,1,0.53
20070113,11,9.94104E+14,CUST0000980988,STORE02447,PRD0902828,1,1.05
20071219,13,9.94109E+14,CUST0000980988,STORE02447,PRD0901852,1,2.48
20071015,12,9.94108E+14,CUST0000980988,STORE02447,PRD0903928,1,0.76
20070312,12,9.94105E+14,CUST0000980988,STORE02447,PRD0903856,1,2.9
20070901,13,9.94107E+14,CUST0000980988,STORE00884,PRD0903764,1,0.53
20071219,13,9.94109E+14,CUST0000980988,STORE02447,PRD0904485,1,3.66
20071112,13,9.94108E+14,CUST0000980988,STORE02447,PRD0901579,1,0.24
20070910,13,9.94108E+14,CUST0000980988,STORE02447,PRD0901354,1,5.28
20071219,13,9.94109E+14,CUST0000980988,STORE02447,PRD0904099,1,3.5
20071116,10,9.94108E+14,CUST0000980988,STORE00884,PRD0901354,1,5.28
20070113,11,9.94104E+14,CUST0000980988,STORE02447,PRD0900489,1,0.7
20070102,12,9.94104E+14,CUST0000980988,STORE02447,PRD0901676,1,1.75
20071207,12,9.94109E+14,CUST0000980988,STORE02447,PRD0903780,1,1.24
20070512,13,9.94106E+14,CUST0000980988,STORE02447,PRD0904263,1,1.11
20070726,13,9.94107E+14,CUST0000980988,STORE00884,PRD0903764,1,0.53
20070910,13,9.94108E+14,CUST0000980988,STORE02447,PRD0902629,1,1.15
20070704,19,9.94107E+14,CUST0000980988,STORE00884,PRD0900489,1,0.7
20071015,12,9.94108E+14,CUST0000980988,STORE02447,PRD0900489,1,0.7
20071207,12,9.94109E+14,CUST0000980988,STORE02447,PRD0902025,1,1.02
20070202,13,9.94104E+14,CUST0000980988,STORE02447,PRD0903317,1,0.84
20070808,14,9.94107E+14,CUST0000980988,STORE02447,PRD0901861,1,0.9
20070624,12,9.94106E+14,CUST0000980988,STORE02447,PRD0901861,1,0.9
20070901,13,9.94107E+14,CUST0000980988,STORE00884,PRD0901861,1,0.9
20070113,11,9.94104E+14,CUST0000980988,STORE02447,PRD0904945,1,1.25
20071003,11,9.94108E+14,CUST0000980988,STORE02447,PRD0901861,1,0.9
20071207,12,9.94109E+14,CUST0000980988,STORE02447,PRD0901861,1,0.9
20070603,11,9.94106E+14,CUST0000980988,STORE02447,PRD0903317,1,0.84
20070507,16,9.94106E+14,CUST0000980988,STORE02447,PRD0901920,1,0.77
20071104,14,9.94108E+14,CUST0000980988,STORE02447,PRD0901861,1,0.9
20071112,13,9.94108E+14,CUST0000980988,STORE02447,PRD0901861,1,0.9
20070124,19,9.94104E+14,CUST0000980988,STORE00884,PRD0904315,1,0.42
20070808,14,9.94107E+14,CUST0000980988,STORE02447,PRD0904920,1,1.71
20070226,14,9.94105E+14,CUST0000980988,STORE02447,PRD0904315,1,0.42
20071015,12,9.94108E+14,CUST0000980988,STORE02447,PRD0902618,1,0.62
20070503,13,9.94106E+14,CUST0000980988,STORE02447,PRD0904534,1,0.92
20070503,13,9.94106E+14,CUST0000980988,STORE02447,PRD0900755,1,0.65
20070202,13,9.94104E+14,CUST0000980988,STORE02447,PRD0904315,1,0.42
20071207,12,9.94109E+14,CUST0000980988,STORE02447,PRD0900755,1,0.65
20070413,13,9.94105E+14,CUST0000980988,STORE00884,PRD0902188,1,1.14
20070503,13,9.94106E+14,CUST0000980988,STORE02447,PRD0902188,1,1.14
20070603,11,9.94106E+14,CUST0000980988,STORE02447,PRD0904969,1,1.11
20071003,11,9.94108E+14,CUST0000980988,STORE02447,PRD0902188,1,1.14
20070312,12,9.94105E+14,CUST0000980988,STORE02447,PRD0902188,1,1.14
20070910,13,9.94108E+14,CUST0000980988,STORE02447,PRD0901647,1,2.21
20070910,13,9.94108E+14,CUST0000980988,STORE02447,PRD0902188,1,1.14
20071112,13,9.94108E+14,CUST0000980988,STORE02447,PRD0902188,1,1.14
20070330,8,9.94105E+14,CUST0000980988,STORE02447,PRD0902188,1,1.14
20070624,12,9.94106E+14,CUST0000980988,STORE02447,PRD0903145,1,2.09
20071003,11,9.94108E+14,CUST0000980988,STORE02447,PRD0904969,1,1.11
20070507,16,9.94106E+14,CUST0000980988,STORE02447,PRD0902188,1,1.14
20070218,18,9.94105E+14,CUST0000980988,STORE00884,PRD0902188,1,1.14
20070312,12,9.94105E+14,CUST0000980988,STORE02447,PRD0900791,1,1.12
20070113,11,9.94104E+14,CUST0000980988,STORE02447,PRD0902188,1,1.14
20071219,13,9.94109E+14,CUST0000980988,STORE02447,PRD0904183,1,1.39
20070726,13,9.94107E+14,CUST0000980988,STORE00884,PRD0902188,1,1.14
20071207,12,9.94109E+14,CUST0000980988,STORE02447,PRD0902581,1,1.48
20071207,12,9.94109E+14,CUST0000980988,STORE02447,PRD0902188,1,1.14
20071015,12,9.94108E+14,CUST0000980988,STORE02447,PRD0904969,1,1.11
20070208,14,9.94104E+14,CUST0000980988,STORE02447,PRD0902188,1,1.14
20070226,14,9.94105E+14,CUST0000980988,STORE02447,PRD0902188,1,1.14
20071015,12,9.94108E+14,CUST0000980988,STORE02447,PRD0903118,1,2.34
20071015,12,9.94108E+14,CUST0000980988,STORE02447,PRD0901889,3,0.03
20071104,14,9.94108E+14,CUST0000980988,STORE02447,PRD0902188,1,1.14
20071219,13,9.94109E+14,CUST0000980988,STORE02447,PRD0901769,1,1.06
20070124,19,9.94104E+14,CUST0000980988,STORE00884,PRD0902188,1,1.14
20070901,13,9.94107E+14,CUST0000980988,STORE00884,PRD0902188,1,1.14
20070901,13,9.94107E+14,CUST0000980988,STORE00884,PRD0901647,1,2.21
20070624,12,9.94106E+14,CUST0000980988,STORE02447,PRD0902188,1,1.14
20071207,12,9.94109E+14,CUST0000980988,STORE02447,PRD0904126,1,0.01
20071116,10,9.94108E+14,CUST0000980988,STORE00884,PRD0902781,1,2.12
20070312,12,9.94105E+14,CUST0000980988,STORE02447,PRD0904969,1,1.11
20070711,12,9.94107E+14,CUST0000980988,STORE02447,PRD0902188,1,1.14
20070202,13,9.94104E+14,CUST0000980988,STORE02447,PRD0902188,1,1.14
20070726,13,9.94107E+14,CUST0000980988,STORE00884,PRD0901505,1,0.84
20070910,13,9.94108E+14,CUST0000980988,STORE02447,PRD0901505,1,0.84
20070603,11,9.94106E+14,CUST0000980988,STORE02447,PRD0901505,1,0.86
20070624,12,9.94106E+14,CUST0000980988,STORE02447,PRD0901505,1,1.65
20070901,13,9.94107E+14,CUST0000980988,STORE00884,PRD0901505,1,0.86
20071219,13,9.94109E+14,CUST0000980988,STORE02447,PRD0901505,1,0.89
20070226,14,9.94105E+14,CUST0000980988,STORE02447,PRD0901505,1,0.83
20070416,9,9.94105E+14,CUST0000980988,STORE02447,PRD0901505,1,0.89
20071104,14,9.94108E+14,CUST0000980988,STORE02447,PRD0901505,1,0.84
20070113,11,9.94104E+14,CUST0000980988,STORE02447,PRD0901505,1,0.83
20070124,19,9.94104E+14,CUST0000980988,STORE00884,PRD0901505,1,0.91
20071112,13,9.94108E+14,CUST0000980988,STORE02447,PRD0901505,1,0.89
20070312,12,9.94105E+14,CUST0000980988,STORE02447,PRD0901505,1,0.85
20070808,14,9.94107E+14,CUST0000980988,STORE02447,PRD0901505,1,0.85
20071015,12,9.94108E+14,CUST0000980988,STORE02447,PRD0901505,1,0.8
20071207,12,9.94109E+14,CUST0000980988,STORE02447,PRD0901688,1,0.97
20070330,8,9.94105E+14,CUST0000980988,STORE02447,PRD0901505,1,0.91
20070102,12,9.94104E+14,CUST0000980988,STORE02447,PRD0901505,1,0.84
20071207,12,9.94109E+14,CUST0000980988,STORE02447,PRD0901505,1,0.8
20070208,14,9.94104E+14,CUST0000980988,STORE02447,PRD0901505,1,0.8
20070711,12,9.94107E+14,CUST0000980988,STORE02447,PRD0901505,1,0.85
20071003,11,9.94108E+14,CUST0000980988,STORE02447,PRD0901505,1,0.89
20070503,13,9.94106E+14,CUST0000980988,STORE02447,PRD0902008,1,0.65
20070124,19,9.94104E+14,CUST0000980988,STORE00884,PRD0900603,1,1.38
20070726,13,9.94107E+14,CUST0000980988,STORE00884,PRD0902008,1,0.67
20071219,13,9.94109E+14,CUST0000980988,STORE02447,PRD0901798,1,1.31
20070202,13,9.94104E+14,CUST0000980988,STORE02447,PRD0904746,1,0.78
20070113,11,9.94104E+14,CUST0000980988,STORE02447,PRD0902008,1,0.71
20070603,11,9.94106E+14,CUST0000980988,STORE02447,PRD0902008,1,0.66
20071104,14,9.94108E+14,CUST0000980988,STORE02447,PRD0902008,1,0.7
20070507,16,9.94106E+14,CUST0000980988,STORE02447,PRD0902008,1,0.67
20071003,11,9.94108E+14,CUST0000980988,STORE02447,PRD0902008,1,0.63
20070330,8,9.94105E+14,CUST0000980988,STORE02447,PRD0902008,1,0.62
20070503,13,9.94106E+14,CUST0000980988,STORE02447,PRD0900603,1,1.21
20070624,12,9.94106E+14,CUST0000980988,STORE02447,PRD0902008,1,0.64
20070312,12,9.94105E+14,CUST0000980988,STORE02447,PRD0904746,1,0.8
20070808,14,9.94107E+14,CUST0000980988,STORE02447,PRD0902008,1,0.68
20071207,12,9.94109E+14,CUST0000980988,STORE02447,PRD0902008,1,0.65
20070711,12,9.94107E+14,CUST0000980988,STORE02447,PRD0902008,1,0.63
20070711,12,9.94107E+14,CUST0000980988,STORE02447,PRD0903052,1,0.39
20070124,19,9.94104E+14,CUST0000980988,STORE00884,PRD0903052,1,0.57
20070704,19,9.94107E+14,CUST0000980988,STORE00884,PRD0903052,1,0.5
20070901,13,9.94107E+14,CUST0000980988,STORE00884,PRD0902944,1,2.03
20071003,11,9.94108E+14,CUST0000980988,STORE02447,PRD0903052,1,0.34
20070910,13,9.94108E+14,CUST0000980988,STORE02447,PRD0903052,1,0.73
